"","X","MIC","MAS","MEV","MCN","MIC.R2","GMIC","TIC","variable"
"1603",1603,0.00103580925255845,0,0.00103580925255845,2,-0.000509180293420355,0.00103580925255843,0.955016130858881,"Lag3.wagon"
"1604",1604,0.0153292067835289,0,0.0153292067835289,2,0.00349872077038951,0.0153292067835287,14.1335286544133,"Lag3.weaponry"
"1605",1605,1.75580101168298e-05,0,1.75580101168298e-05,2,-7.00291413620847e-06,1.75580101168297e-05,0.0161884853277172,"Lag3.assault"
"1606",1606,0.00245203492117835,0,0.00245203492117835,2,-0.000811763066433453,0.00245203492117833,2.26077619732642,"Lag3.business.process"
"1607",1607,0.0160846283516509,0,0.0160846283516509,2,0.00365045682330903,0.0160846283516507,14.8300273402221,"Lag3.computer.monitors"
"1608",1608,0.0297643333725681,0,0.0297643333725681,2,0.00605038946004946,0.0297643333725687,27.4427153695082,"Lag3.homicide"
"1609",1609,0.000832080657264309,0,0.000832080657264309,2,-0.000401078999216163,0.000832080657264323,0.767178365997677,"Lag3.infiniti"
"1610",1610,0.0163600539037338,0,0.0163600539037338,2,0.00370528708756201,0.0163600539037335,15.0839696992424,"Lag3.kidnapping"
"1611",1611,0.0674317183771275,0,0.0674317183771275,2,-0.0711640580445086,0.0674317183771288,62.172044343712,"Lag3.nuclear.accident"
"1612",1612,0.0228758259490381,0,0.0228758259490381,2,0.00492499263279876,0.0228758259490383,21.0915115250135,"Lag3.rape"
"1613",1613,0.0123241399287228,0,0.0123241399287228,2,-0.00690549505861135,0.0123241399287227,11.3628570142822,"Lag3.reviews"
"1614",1614,0.0131029208516302,0,0.0131029208516302,2,0.00304007196529555,0.0131029208516304,12.0808930252029,"Lag3.robbery"
"1615",1615,0.0160387618706096,0,0.0160387618706096,2,0.00364130038473777,0.0160387618706095,14.7877384447018,"Lag3.sound.cards"
"1616",1616,0.0128771705875072,0,0.0128771705875072,2,0.0029926109638882,0.0128771705875071,11.8727512816814,"keywords_df3"
"1617",1617,0.00136248325696754,0,0.00136248325696754,2,-0.00062095597110846,0.00136248325696755,1.25620956292409,"keywords_df4"
"1618",1618,0.0686702440045791,0,0.0686702440045791,2,-0.0711818679303127,0.0686702440045801,63.313964972222,"keywords_df5"
"1619",1619,0.00409205033087663,0,0.00409205033087663,2,-0.00261380848061563,0.00409205033087667,3.77287040506831,"keywords_df6"
"1620",1620,0.00828213275772675,0,0.00828213275772675,2,-0.00654223027526419,0.00828213275772662,7.63612640262418,"keywords_df7"
"1621",1621,0.00641967720080711,0,0.00641967720080711,2,0.00156147219914453,0.00641967720080707,5.91894237914407,"keywords_df8"
"1622",1622,0.00462567722313983,0,0.00462567722313983,2,-0.00305120647465853,0.00462567722313986,4.26487439973485,"keywords_df12"
"1623",1623,0.00871638595061105,0,0.00871638595061105,2,-0.00697134634284236,0.00871638595061121,8.03650784646328,"keywords_df13"
"1624",1624,0.00388346116778375,0,0.00388346116778375,2,-0.0024584160692428,0.00388346116778378,3.58055119669657,"keywords_df14"
"1625",1625,0.00927809107360776,0,0.00927809107360776,2,0.00221241806389258,0.00927809107360789,8.55439996986622,"keywords_df15"
"1626",1626,0.00914523852519016,0,0.00914523852519016,2,0.0021827751462447,0.00914523852519002,8.43190992022526,"keywords_df17"
"1627",1627,0.00261489133559437,0,0.00261489133559437,2,-0.000852982656243587,0.00261489133559439,2.41092981141802,"keywords_df18"
"1628",1628,0.0121790000434493,0,0.0121790000434493,2,0.00284472335438442,0.0121790000434495,11.2290380400603,"keywords_df21"
"1629",1629,0.0170028609573364,0,0.0170028609573364,2,-0.0178668998258613,0.0170028609573367,15.6766378026645,"keywords_df22"
"1630",1630,0.00995656931583689,0,0.00995656931583689,2,-0.00821683461850921,0.009956569315837,9.17995690920159,"keywords_df23"
"1631",1631,0.00594006112751374,0,0.00594006112751374,2,0.00144955556982211,0.00594006112751374,5.47673635956757,"keywords_df24"
"1632",1632,6.75139209308782e-05,0,6.75139209308782e-05,2,-2.52506022856737e-05,6.75139209308792e-05,0.0622478350982699,"keywords_df25"
"1633",1633,0.00613612524776788,0,0.00613612524776788,2,0.00149539960125243,0.00613612524776788,5.65750747844208,"keywords_df26"
"1634",1634,0.00918558209891606,0,0.00918558209891606,2,-0.00195415811598605,0.00918558209891592,8.46910669520063,"keywords_df28"
"1635",1635,0.193277154972546,0,0.193277154972546,2,-0.214028816242492,0.193277154972548,178.201536884689,"keywords_df29"
"1636",1636,0.0124489633391804,0,0.0124489633391804,2,0.00290210556105371,0.0124489633391804,11.4779441987241,"keywords_df31"
"1637",1637,0.0165928547119939,0,0.0165928547119939,2,-0.0172595395109174,0.0165928547119935,15.2986120444587,"keywords_df32"
"1638",1638,0.0150096064397416,0,0.0150096064397416,2,0.00343392994873651,0.0150096064397418,13.8388571374418,"keywords_df33"
"1639",1639,0.00879082660121972,0,0.00879082660121972,2,-0.00709223577709379,0.00879082660121982,8.10514212632461,"keywords_df34"
"1640",1640,0.00927809107360776,0,0.00927809107360776,2,0.00221241806389198,0.00927809107360789,8.55439996986622,"keywords_df35"
"1641",1641,0.0127193006682056,0,0.0127193006682056,2,0.00295931695413062,0.0127193006682056,11.7271952160856,"keywords_df36"
"1642",1642,0.00648517081919217,0,0.00648517081919217,2,0.00157669501838881,0.00648517081919225,5.9793274952952,"keywords_df37"
"1643",1643,0.0191570510447215,0,0.0191570510447215,2,-0.0205045078736405,0.0191570510447212,17.6628010632335,"keywords_df38"
"1644",1644,0.00958843255892372,0,0.00958843255892372,2,0.00228143029610957,0.00958843255892357,8.84053481932759,"keywords_df42"
"1645",1645,0.0129674393524697,0,0.0129674393524697,2,0.00301160977317506,0.0129674393524696,11.9559790829773,"keywords_df43"
"1646",1646,0.0236611018915923,0,0.0236611018915923,2,0.00506187258243133,0.0236611018915928,21.8155359440479,"keywords_df45"
"1647",1647,0.00955678767152786,0,0.00955678767152786,2,-0.00774836238956709,0.00955678767152771,8.81135823314872,"keywords_df46"
"1648",1648,0.00496085730771466,0,0.00496085730771466,2,-0.0033357717525008,0.00496085730771462,4.57391043771288,"keywords_df48"
"1649",1649,0.00445995260213076,0,0.00445995260213076,2,-0.0029006143750763,0.0044599526021308,4.11207629916454,"keywords_df49"
"1650",1650,0.00559576018759514,0,0.00559576018759514,2,-0.0038143772657943,0.00559576018759507,5.1592908929627,"keywords_df50"
"1651",1651,0.0203511538155117,0,0.0203511538155117,2,0.00447010764363638,0.0203511538155118,18.7637638179016,"keywords_df52"
"1652",1652,0.0173057103557819,0,0.0173057103557819,2,-0.0183785038870623,0.0173057103557816,15.9558649480308,"keywords_df53"
"1653",1653,0.00626694418492556,0,0.00626694418492556,2,0.00152591622465441,0.00626694418492556,5.77812253850142,"keywords_df54"
"1654",1654,0.0124039435100469,0,0.0124039435100469,2,0.00289255369353138,0.0124039435100469,11.436435916263,"keywords_df55"
"1655",1655,0.00398293337581997,0,0.00398293337581997,2,-0.000995418201472397,0.00398293337581988,3.67226457250597,"keywords_df56"
"1656",1656,0.0138497553452602,0,0.0138497553452602,2,0.00319583563189763,0.0138497553452603,12.7694744283301,"keywords_df57"
"1657",1657,0.00655068642587304,0,0.00655068642587304,2,0.00159190854354156,0.00655068642587299,6.03973288465498,"keywords_df58"
"1658",1658,0.0152606769094194,0,0.0152606769094194,2,0.00348485785485524,0.0152606769094195,14.0703441104845,"keywords_df60"
"1659",1659,0.00907884615448821,0,0.00907884615448821,2,0.00216793884071203,0.00907884615448805,8.37069615443822,"keywords_df61"
"1660",1660,0.0199998246844856,0,0.0199998246844856,2,0.0044050227821054,0.0199998246844858,18.4398383590961,"keywords_df63"
"1661",1661,0.00749304664698862,0,0.00749304664698862,2,-0.00165243140335167,0.00749304664698868,6.90858900852356,"keywords_df64"
"1662",1662,0.0157337451773384,0,0.0157337451773384,2,-0.016007024409213,0.0157337451773382,14.5065130535057,"keywords_df65"
"1663",1663,0.00896824237748684,0,0.00896824237748684,2,0.00214318972251101,0.00896824237748694,8.26871947204305,"keywords_df66"
"1664",1664,0.00609253841642092,0,0.00609253841642092,2,0.00148521919438638,0.00609253841642101,5.61732041994002,"keywords_df68"
"1665",1665,0.00626694418492556,0,0.00626694418492556,2,0.00152591622465455,0.00626694418492556,5.77812253850142,"keywords_df69"
"1666",1666,0.0153977607366111,0,0.0153977607366111,2,0.00351257228991193,0.0153977607366113,14.1967353991555,"keywords_df70"
"1667",1667,0.00464901508888927,0,0.00464901508888927,2,-0.00307077671663089,0.0046490150888892,4.28639191195595,"keywords_df71"
"1668",1668,0.00639785087840762,0,0.00639785087840762,2,0.00155639586319423,0.0063978508784076,5.89881850989176,"keywords_df72"
"1669",1669,0.0306520247569823,0,0.0306520247569823,2,0.00618294963883077,0.0306520247569818,28.2611668259375,"keywords_df73"
"1670",1670,0.00624513493772813,0,0.00624513493772813,2,0.00152083268605466,0.00624513493772814,5.75801441258535,"keywords_df74"
"1671",1671,0.00961355272362616,0,0.00961355272362616,2,-0.00803670733511887,0.00961355272362605,8.86369561118326,"keywords_df76"
"1672",1672,0.00650700691087869,0,0.00650700691087869,2,0.0015817672268293,0.0065070069108786,5.99946037183024,"keywords_df77"
"1673",1673,0.0507853569490392,0,0.0507853569490392,2,0.00840144495238235,0.0507853569490389,46.8240991070148,"keywords_df78"
"1674",1674,0.0121790000434493,0,0.0121790000434493,2,0.00284472335438434,0.0121790000434495,11.2290380400603,"keywords_df79"
"1675",1675,0.00622332812765871,0,0.00622332812765871,2,0.00151574812062384,0.00622332812765872,5.73790853370131,"keywords_df80"
"1676",1676,0.00871805548449842,0,0.00871805548449842,2,-0.00186126082949992,0.00871805548449838,8.03804715670768,"keywords_df81"
"1677",1677,0.0131706968949328,0,0.0131706968949328,2,0.00305428681538815,0.0131706968949327,12.1433825371282,"keywords_df82"
"1678",1678,0.00613612524776788,0,0.00613612524776788,2,0.00149539960125266,0.00613612524776788,5.65750747844208,"keywords_df83"
"1679",1679,0.00598361391151407,0,0.00598361391151407,2,0.00145975028187522,0.00598361391151415,5.51689202641602,"keywords_df86"
"1680",1680,0.0179830554960626,0,0.0179830554960626,2,-0.0192805497348078,0.0179830554960624,16.5803771673696,"keywords_df88"
"1681",1681,0.00799471095976031,0,0.00799471095976031,2,-0.00625546386691399,0.00799471095976021,7.37112350489909,"keywords_df90"
"1682",1682,0.0126516812135301,0,0.0126516812135301,2,0.00294503017735251,0.01265168121353,11.6648500788747,"keywords_df91"
"1683",1683,0.00932239536413423,0,0.00932239536413423,2,0.0022222902217478,0.00932239536413415,8.5952485257318,"keywords_df96"
"1684",1684,0.00637602699696666,0,0.00637602699696666,2,0.00155131849670035,0.00637602699696662,5.87869689120335,"keywords_df98"
"1685",1685,0.00596183630448795,0,0.00596183630448795,2,0.00145465343582261,0.00596183630448796,5.49681307273792,"keywords_df99"
"1686",1686,0.00561372470991178,0,0.00561372470991178,2,0.0013729655432252,0.00561372470991177,5.17585418253874,"keywords_df100"
"1687",1687,0.0182452514616916,0,0.0182452514616916,2,-0.0188490199619255,0.0182452514616914,16.8221218476794,"keywords_df101"
"1688",1688,0.00644150596470412,0,0.00644150596470412,2,0.00156654750401527,0.00644150596470415,5.93906849945728,"keywords_df102"
"1689",1689,0.0109017505826632,0,0.0109017505826632,2,0.00256985731155577,0.0109017505826632,10.0514140372155,"keywords_df103"
"1690",1690,0.00674736532371933,0,0.00674736532371933,2,0.00163749321019777,0.00674736532371939,6.22107082846923,"keywords_df106"
"1691",1691,0.00609253841642092,0,0.00609253841642092,2,0.00148521919438662,0.00609253841642101,5.61732041994002,"keywords_df108"
"1692",1692,0.0188235795528,0,0.0188235795528,2,-0.0203103617269724,0.0188235795528001,17.3553403476816,"keywords_df109"
"1693",1693,0.00918951265870565,0,0.00918951265870565,2,0.00219266052159626,0.00918951265870558,8.47273067132672,"keywords_df110"
"1694",1694,0.0201228060950862,0,0.0201228060950862,2,-0.0157254368719654,0.0201228060950866,18.5532272196694,"keywords_df111"
"1695",1695,0.0077557205481766,0,0.0077557205481766,2,0.00186915862845938,0.00775572054817651,7.15077434541868,"keywords_df116"
"1696",1696,0.00652884544625576,0,0.00652884544625576,2,0.0015868384020581,0.00652884544625578,6.01959550144781,"keywords_df117"
"1697",1697,0.00561184710192551,0,0.00561184710192551,2,-0.00131076249905501,0.0056118471019254,5.17412302797533,"keywords_df118"
"1698",1698,0.00867090912881115,0,0.00867090912881115,2,-0.00696123258433744,0.008670909128811,7.99457821676377,"keywords_df120"
"1699",1699,0.00376350382163851,0,0.00376350382163851,2,-0.000973241785551672,0.00376350382163849,3.46995052355067,"keywords_df122"
"1700",1700,0.00901247636558018,0,0.00901247636558018,2,0.00215309265774114,0.00901247636558025,8.30950320906488,"keywords_df123"
"1701",1701,0.0117523205802324,0,0.0117523205802324,2,0.00275352142146771,0.0117523205802323,10.8356395749741,"keywords_df124"
"1702",1702,0.00918951265870565,0,0.00918951265870565,2,0.00219266052159626,0.00918951265870558,8.47273067132672,"keywords_df126"
"1703",1703,0.0129900130704986,0,0.0129900130704986,2,0.00301635647625851,0.0129900130704986,11.9767920509995,"keywords_df127"
"1704",1704,0.018624036173981,0,0.018624036173981,2,0.00414597880839942,0.0186240361739808,17.1713613524103,"keywords_df128"
"1705",1705,0.00587475017145749,0,0.00587475017145749,2,0.00143425585736987,0.00587475017145747,5.41651965808383,"keywords_df130"
"1706",1706,0.00617972181672899,0,0.00617972181672899,2,0.00150557591141098,0.00617972181672894,5.69770351502401,"keywords_df132"
"1707",1707,0.0477671588962627,0,0.0477671588962627,2,0.00816693185258008,0.0477671588962622,44.0413205023549,"keywords_df133"
"1708",1708,0.0687116825455589,0,0.0687116825455589,2,0.00905275959897782,0.0687116825455587,63.3521713070064,"keywords_df134"
"1709",1709,0.0521737344150159,0,0.0521737344150159,2,-0.0617715118290778,0.0521737344150152,48.1041831306445,"keywords_df136"
"1710",1710,0.00878812119522656,0,0.00878812119522656,2,-0.00187300132573937,0.00878812119522663,8.10264774199883,"keywords_df137"
"1711",1711,0.00589651806154129,0,0.00589651806154129,2,0.00143935678006534,0.00589651806154114,5.43658965274098,"keywords_df138"
"1712",1712,0.000245359852771711,0,0.000245359852771711,2,-0.000106414793128077,0.000245359852771709,0.22622178425552,"keywords_df141"
"1713",1713,0.00576594712836246,0,0.00576594712836246,2,0.00140873598669994,0.00576594712836242,5.31620325235029,"keywords_df143"
"1714",1714,0.00612254060249287,0,0.00612254060249287,2,-0.00423630635298084,0.00612254060249283,5.64498243549849,"keywords_df144"
"1715",1715,0.0185118352061959,0,0.0185118352061959,2,-0.0195927206981861,0.0185118352061961,17.0679120601127,"keywords_df145"
"1716",1716,0.00655068642587304,0,0.00655068642587304,2,0.00159190854354149,0.00655068642587299,6.03973288465498,"keywords_df146"
"1717",1717,0.000482161164856756,0,0.000482161164856756,2,-0.0002202630524697,0.00048216116485675,0.444552593997936,"keywords_df147"
"1718",1718,0.00652884544625576,0,0.00652884544625576,2,0.0015868384020576,0.00652884544625578,6.01959550144781,"keywords_df148"
"1719",1719,0.00572244289108959,0,0.00572244289108959,2,0.00139852092822388,0.00572244289108956,5.2760923455846,"keywords_df150"
"1720",1720,0.0457682464178024,0,0.0457682464178024,2,-0.0397720863275872,0.0457682464178018,42.1983231972128,"keywords_df151"
"1721",1721,0.00984395861896478,0,0.00984395861896478,2,-0.00822932112401536,0.00984395861896494,9.07612984668556,"keywords_df154"
"1722",1722,0.00285010206221893,0,0.00285010206221893,2,-0.00164714225619519,0.00285010206221889,2.62779410136589,"keywords_df155"
"1723",1723,0.00220023455843788,0,0.00220023455843788,2,-0.000730460018120397,0.00220023455843786,2.02861626287977,"keywords_df156"
"1724",1724,0.0504672541315298,0,0.0504672541315298,2,-0.00970086377015881,0.0504672541315294,46.5308083092712,"keywords_df157"
"1725",1725,0.00600539394913197,0,0.00600539394913197,2,0.00146484610744708,0.00600539394913184,5.53697322109972,"keywords_df159"
"1726",1726,0.0182989971924035,0,0.0182989971924035,2,0.00408380897182349,0.0182989971924032,16.8716754113957,"keywords_df160"
"1727",1727,0.0158783140465837,0,0.0158783140465837,2,0.0036092123580053,0.0158783140465835,14.6398055509501,"keywords_df161"
"1728",1728,0.0201630853712372,0,0.0201630853712372,2,-0.010696054519564,0.0201630853712376,18.5903647122808,"keywords_df162"
"1729",1729,0.016794205396036,0,0.016794205396036,2,-0.0175006164479854,0.016794205396036,15.4842573751449,"keywords_df163"
"1730",1730,0.00598361391151407,0,0.00598361391151407,2,0.0014597502818753,0.00598361391151415,5.51689202641602,"keywords_df164"
"1731",1731,0.0165535540340042,0,0.0165535540340042,2,-0.0172574680563792,0.0165535540340039,15.2623768193521,"keywords_df165"
"1732",1732,0.000909152261508908,0,0.000909152261508908,2,-0.000440028170953142,0.000909152261508914,0.838238385111202,"keywords_df168"
"1733",1733,0.00965499856957219,0,0.00965499856957219,2,0.00229619036533236,0.00965499856957229,8.90190868114565,"keywords_df169"
"1734",1734,0.00620152375417427,0,0.00620152375417427,2,0.00151066252890065,0.00620152375417424,5.71780490134862,"keywords_df170"
"1735",1735,0.0133741663964399,0,0.0133741663964399,2,0.00309686618097898,0.0133741663964401,12.3309814175176,"keywords_df173"
"1736",1736,0.00936670971614956,0,0.00936670971614956,2,0.0022321579646885,0.00936670971614966,8.63610635828994,"keywords_df174"
"1737",1737,0.00617972181672899,0,0.00617972181672899,2,0.0015055759114109,0.00617972181672894,5.69770351502401,"keywords_df175"
"1738",1738,0.0844575116966956,0,0.0844575116966956,2,-0.0363218292042743,0.084457511696695,77.8698257843544,"keywords_df177"
"1739",1739,0.0723412576812234,0,0.0723412576812234,2,-0.0781031709447322,0.0723412576812229,66.6986395820879,"keywords_df179"
"1740",1740,0.0042990312408194,0,0.0042990312408194,2,-0.00200784791966088,0.00429903124081936,3.96370680403543,"keywords_df180"
"1741",1741,0.00707560463668712,0,0.00707560463668712,2,0.00171328042343257,0.00707560463668701,6.5237074750255,"keywords_df181"
"1742",1742,0.00996594055727995,0,0.00996594055727995,2,0.00236493807517051,0.00996594055727996,9.18859719381215,"keywords_df182"
"1743",1743,0.0101438444120456,0,0.0101438444120456,2,0.00240412399199718,0.0101438444120455,9.35262454790591,"keywords_df183"
"1744",1744,0.000438397694331981,0,0.000438397694331981,2,-0.000199138436541359,0.000438397694331971,0.404202674174082,"keywords_df185"
"1745",1745,0.00914523852519016,0,0.00914523852519016,2,0.00218277514624484,0.00914523852519002,8.43190992022526,"keywords_df186"
"1746",1746,0.0125840851846361,0,0.0125840851846361,2,0.00293073267523001,0.0125840851846359,11.6025265402345,"keywords_df187"
"1747",1747,4.27860175690768e-06,0,4.27860175690768e-06,2,-1.66667337142474e-06,4.27860175690758e-06,0.00394487081986888,"keywords_df190"
"1748",1748,0.00657252985027715,0,0.00657252985027715,2,0.0015969776507486,0.00657252985027726,6.05987252195545,"keywords_df191"
"1749",1749,0.00159248684395647,0,0.00159248684395647,2,-0.000471652457187344,0.00159248684395648,1.46827287012789,"keywords_df193"
"1750",1750,0.00681296903169434,0,0.00681296903169434,2,0.00165266941463905,0.00681296903169443,6.28155744722211,"keywords_df195"
"1751",1751,0.0153580954932787,0,0.0153580954932787,2,-0.0153202617135889,0.0153580954932786,14.1601640448028,"keywords_df196"
"1752",1752,0.0157179980607717,0,0.0157179980607717,2,0.00357706151641612,0.0157179980607713,14.4919942120317,"keywords_df198"
"1753",1753,0.00918951265870565,0,0.00918951265870565,2,0.00219266052159638,0.00918951265870558,8.47273067132672,"keywords_df199"
"1754",1754,0.00874722272042965,0,0.00874722272042965,2,0.00209360945645155,0.00874722272042954,8.06493934823599,"keywords_df202"
"1755",1755,0.00923379683998773,0,0.00923379683998773,2,0.00220254149565639,0.00923379683998771,8.51356068646876,"keywords_df204"
"1756",1756,0.00644150596470412,0,0.00644150596470412,2,0.00156654750401529,0.00644150596470415,5.93906849945728,"keywords_df205"
"1757",1757,0.0166326976498101,0,0.0166326976498101,2,-0.0172625827753323,0.01663269764981,15.3353472331247,"keywords_df206"
"1758",1758,0.00367400340745161,0,0.00367400340745161,2,-0.00224514007481223,0.00367400340745154,3.38743114167047,"keywords_df208"
"1759",1759,0.0245443708544228,0,0.0245443708544228,2,-0.0209964970216038,0.0245443708544229,22.6299099277776,"keywords_df209"
"1760",1760,0.04186621566457,0,0.04186621566457,2,-0.0282949519844471,0.0418662156645693,38.6006508427332,"keywords_df210"
"1761",1761,0.00941103413422905,0,0.00941103413422905,2,0.00224202128815282,0.00941103413422915,8.6769734717591,"keywords_df211"
"1762",1762,0.00938790548939165,0,0.00938790548939165,2,-0.00584470361202139,0.00938790548939177,8.655648861219,"keywords_df212"
"1763",1763,0.00598361391151407,0,0.00598361391151407,2,0.00145975028187529,0.00598361391151415,5.51689202641602,"keywords_df214"
"1764",1764,0.0460222280129396,0,0.0460222280129396,2,-0.0155088432436656,0.0460222280129401,42.4324942279301,"keywords_df215"
"1765",1765,0.00930024196146987,0,0.00930024196146987,2,0.00221735469439795,0.00930024196146999,8.57482308847529,"keywords_df216"
"1766",1766,0.0220936984666939,0,0.0220936984666939,2,0.00478648394585565,0.022093698466694,20.370389986292,"keywords_df217"
"1767",1767,0.00596183630448795,0,0.00596183630448795,2,0.00145465343582245,0.00596183630448796,5.49681307273792,"keywords_df218"
"1768",1768,0.00617972181672899,0,0.00617972181672899,2,0.00150557591141103,0.00617972181672894,5.69770351502401,"keywords_df223"
"1769",1769,0.0239794382977405,0,0.0239794382977405,2,-0.0287871971473283,0.0239794382977407,22.1090421105166,"keywords_df226"
"1770",1770,0.0364840464447232,0,0.0364840464447232,2,-0.0367157664081596,0.0364840464447239,33.6382908220348,"keywords_df227"
"1771",1771,0.00921165349309139,0,0.00921165349309139,2,0.0021976015590748,0.00921165349309125,8.49314452063019,"keywords_df228"
"1772",1772,0.00663807479770117,0,0.00663807479770117,2,0.00161217876134854,0.0066380747977011,6.1203049634804,"keywords_df229"
"1773",1773,0.00894612914308386,0,0.00894612914308386,2,0.00213823661261398,0.00894612914308403,8.2483310699232,"keywords_df230"
"1774",1774,0.00602717641788838,0,0.00602717641788838,2,0.00146994091200867,0.00602717641788825,5.55705665729314,"keywords_df231"
"1775",1775,0.00868096561002741,0,0.00868096561002741,2,0.00207871411477692,0.00868096561002752,8.00385029244535,"keywords_df232"
"1776",1776,0.0139546345014463,0,0.0139546345014463,2,-0.0097856511723053,0.0139546345014462,12.8661730103337,"keywords_df233"
"1777",1777,0.00166620369047265,0,0.00166620369047265,2,-0.000882412136167222,0.00166620369047266,1.53623980261579,"keywords_df234"
"1778",1778,0.00628658277504069,0,0.00628658277504069,2,-0.00438402863546749,0.00628658277504062,5.79622931858764,"keywords_df235"
"1779",1779,0.088014481987347,0,0.088014481987347,2,-0.102869153786401,0.0880144819873471,81.1493523923321,"keywords_df237"
"1780",1780,0.0111274409600746,0,0.0111274409600746,2,-0.00402970762664246,0.0111274409600748,10.2595005651887,"keywords_df238"
"1781",1781,0.00709750690095013,0,0.00709750690095013,2,0.00171832454706864,0.00709750690094998,6.54390136267612,"keywords_df239"
"1782",1782,0.00622332812765871,0,0.00622332812765871,2,0.00151574812062382,0.00622332812765872,5.73790853370131,"keywords_df240"
"1783",1783,0.0265677994469863,0,0.0265677994469863,2,0.00554937519211594,0.0265677994469863,24.4955110901217,"keywords_df241"
"1784",1784,1.71703760455284e-06,0,1.71703760455284e-06,2,-6.69928034877418e-07,1.71703760455285e-06,0.00158310867139769,"keywords_df242"
"1785",1785,0.00086948334224252,0,0.00086948334224252,2,-0.000421215946259644,0.000869483342242535,0.80166364154762,"keywords_df244"
"1786",1786,0.0229946041462565,0,0.0229946041462565,2,0.00494583739529544,0.0229946041462563,21.2010250228484,"keywords_df245"
"1787",1787,0.02937109699241,0,0.02937109699241,2,0.00599075078441795,0.0293710969924095,27.0801514270019,"keywords_df246"
"1788",1788,0.0126742184280861,0,0.0126742184280861,2,0.00294979362880516,0.0126742184280861,11.6856293906956,"keywords_df247"
"1789",1789,0.0130803340679182,0,0.0130803340679182,2,0.00303533127306646,0.0130803340679183,12.0600680106206,"keywords_df248"
"1790",1790,0.00617972181672899,0,0.00617972181672899,2,0.00150557591141095,0.00617972181672894,5.69770351502401,"keywords_df249"
"1791",1791,0.00561372470991178,0,0.00561372470991178,2,0.00137296554322514,0.00561372470991177,5.17585418253874,"keywords_df252"
"1792",1792,0.0151648963620362,0,0.0151648963620362,2,-0.00558128374473334,0.0151648963620364,13.9820344457973,"keywords_df253"
"1793",1793,0.0119318613822976,0,0.0119318613822976,2,0.00279197384102837,0.0119318613822977,11.0011761944784,"keywords_df254"
"1794",1794,0.0242364713423621,0,0.0242364713423621,2,-0.0208562793063446,0.0242364713423623,22.3460265776581,"keywords_df255"
"1795",1795,0.00932239536413423,0,0.00932239536413423,2,0.00222229022174791,0.00932239536413415,8.5952485257318,"keywords_df256"
"1796",1796,0.00634205521404872,0,0.00634205521404872,2,-0.0044343374133057,0.00634205521404882,5.8473749073528,"keywords_df257"
"1797",1797,0.148513829065094,0,0.148513829065094,2,-0.0580314041704875,0.148513829065094,136.929750398017,"keywords_df259"
"1798",1798,0.0479021134156754,0,0.0479021134156754,2,0.00817816999014509,0.0479021134156759,44.1657485692519,"keywords_df260"
"1799",1799,0.0363698881947485,0,0.0363698881947485,2,0.00696757769307717,0.036369888194749,33.5330369155581,"keywords_df261"
"1800",1800,0.0156493315145694,0,0.0156493315145694,2,0.00356326341118082,0.0156493315145695,14.4286836564326,"keywords_df263"
"1801",1801,0.00672550232125296,0,0.00672550232125296,2,0.00163243239647506,0.0067255023212531,6.20091314019533,"keywords_df264"
"1802",1802,0.00985360455369613,0,0.00985360455369613,2,-0.00828888207447145,0.00985360455369623,9.08502339850794,"keywords_df265"
"1803",1803,0.00657252985027715,0,0.00657252985027715,2,0.00159697765074859,0.00657252985027726,6.05987252195545,"keywords_df267"
"1804",1804,0.00884116644059737,0,0.00884116644059737,2,-0.00706747386524603,0.00884116644059742,8.15155545823084,"keywords_df268"
"1805",1805,0.0160751315845827,0,0.0160751315845827,2,-0.0165550118277256,0.0160751315845826,14.8212713209851,"keywords_df269"
"1806",1806,0.018892585829727,0,0.018892585829727,2,-0.020104755919476,0.0188925858297273,17.4189641350082,"keywords_df271"
"1807",1807,0.0203042733590964,0,0.0203042733590964,2,0.00446144801087531,0.0203042733590962,18.7205400370868,"keywords_df272"
"1808",1808,0.00598361391151407,0,0.00598361391151407,2,0.00145975028187547,0.00598361391151415,5.51689202641602,"keywords_df273"
"1809",1809,0.00663807479770117,0,0.00663807479770117,2,0.00161217876134821,0.0066380747977011,6.1203049634804,"keywords_df275"
"1810",1810,0.0123589340659145,0,0.0123589340659145,2,0.00288299708608548,0.0123589340659145,11.3949372087733,"keywords_df276"
"1811",1811,0.0094332001194758,0,0.0094332001194758,2,0.00224695129115864,0.00943320011947562,8.69741051015684,"keywords_df277"
"1812",1812,0.019886773454031,0,0.019886773454031,2,-0.021618059203831,0.0198867734540313,18.3356051246165,"keywords_df281"
"1813",1813,0.00038122113397358,0,0.00038122113397358,2,-0.00012766150656044,0.000381221133973587,0.351485885523643,"keywords_df282"
"1814",1814,0.00895234667667699,0,0.00895234667667699,2,-0.00731217976310257,0.00895234667667695,8.254063635896,"keywords_df283"
"1815",1815,0.0179830554960626,0,0.0179830554960626,2,-0.0192805497348078,0.0179830554960624,16.5803771673696,"keywords_df284"
"1816",1816,0.00631056999289516,0,0.00631056999289516,2,0.00153608021926345,0.0063105699928952,5.81834553344945,"keywords_df285"
"1817",1817,0.00435710132386048,0,0.00435710132386048,2,-0.00284109038150541,0.00435710132386054,4.01724742059943,"keywords_df287"
"1818",1818,0.088014481987347,0,0.088014481987347,2,-0.102869153786401,0.0880144819873471,81.1493523923321,"keywords_df289"
